"arc_length","U_X"
0	0
0.1	0
0.2	0
0.3	0
0.4	0
0.5	0
0.6	0
0.7	0
0.8	0
0.9	0
1	0
1.1	0
1.2	0
1.3	0
1.4	0
1.5	0
1.6	0
1.7	0
1.8	0
1.9	0
2	0
2.1	1.14692e-06
2.2	1.14692e-06
2.3	1.14692e-06
2.4	1.14692e-06
2.5	1.14692e-06
2.6	1.14692e-06
2.7	1.14692e-06
2.8	1.14692e-06
2.9	1.14692e-06
3	1.14692e-06
3.1	3.44075e-06
3.2	3.44075e-06
3.3	3.44075e-06
3.4	3.44075e-06
3.5	3.44075e-06
3.6	3.44075e-06
3.7	3.44075e-06
3.8	3.44075e-06
3.9	3.44075e-06
4	3.44075e-06
4.1	5.73456e-06
4.2	5.73456e-06
4.3	5.73456e-06
4.4	5.73456e-06
4.5	5.73456e-06
4.6	5.73456e-06
4.7	5.73456e-06
4.8	5.73456e-06
4.9	5.73456e-06
5	5.73456e-06
5.1	8.02838e-06
5.2	8.02838e-06
5.3	8.02838e-06
5.4	8.02838e-06
5.5	8.02838e-06
5.6	8.02838e-06
5.7	8.02838e-06
5.8	8.02838e-06
5.9	8.02838e-06
6	8.02838e-06
6.1	1.03222e-05
6.2	1.03222e-05
6.3	1.03222e-05
6.4	1.03222e-05
6.5	1.03222e-05
6.6	1.03222e-05
6.7	1.03222e-05
6.8	1.03222e-05
6.9	1.03222e-05
7	1.03222e-05
7.1	1.2616e-05
7.2	1.2616e-05
7.3	1.2616e-05
7.4	1.2616e-05
7.5	1.2616e-05
7.6	1.2616e-05
7.7	1.2616e-05
7.8	1.2616e-05
7.9	1.2616e-05
8	1.2616e-05
8.1	1.49098e-05
8.2	1.49098e-05
8.3	1.49098e-05
8.4	1.49098e-05
8.5	1.49098e-05
8.6	1.49098e-05
8.7	1.49098e-05
8.8	1.49098e-05
8.9	1.49098e-05
9	1.49098e-05
9.1	1.72036e-05
9.2	1.72036e-05
9.3	1.72036e-05
9.4	1.72036e-05
9.5	1.72036e-05
9.6	1.72036e-05
9.7	1.72036e-05
9.8	1.72036e-05
9.9	1.72036e-05
10	1.72036e-05
10.1	1.94975e-05
10.2	1.94975e-05
10.3	1.94975e-05
10.4	1.94975e-05
10.5	1.94975e-05
10.6	1.94975e-05
10.7	1.94975e-05
10.8	1.94975e-05
10.9	1.94975e-05
11	1.94975e-05
11.1	2.17913e-05
11.2	2.17913e-05
11.3	2.17913e-05
11.4	2.17913e-05
11.5	2.17913e-05
11.6	2.17913e-05
11.7	2.17913e-05
11.8	2.17913e-05
11.9	2.17913e-05
12	2.17913e-05
12.1	2.40851e-05
12.2	2.40851e-05
12.3	2.40851e-05
12.4	2.40851e-05
12.5	2.40851e-05
12.6	2.40851e-05
12.7	2.40851e-05
12.8	2.40851e-05
12.9	2.40851e-05
13	2.40851e-05
13.1	2.63789e-05
13.2	2.63789e-05
13.3	2.63789e-05
13.4	2.63789e-05
13.5	2.63789e-05
13.6	2.63789e-05
13.7	2.63789e-05
13.8	2.63789e-05
13.9	2.63789e-05
14	2.63789e-05
14.1	2.86727e-05
14.2	2.86727e-05
14.3	2.86727e-05
14.4	2.86727e-05
14.5	2.86727e-05
14.6	2.86727e-05
14.7	2.86727e-05
14.8	2.86727e-05
14.9	2.86727e-05
15	2.86727e-05
15.1	3.09665e-05
15.2	3.09665e-05
15.3	3.09665e-05
15.4	3.09665e-05
15.5	3.09665e-05
15.6	3.09665e-05
15.7	3.09665e-05
15.8	3.09665e-05
15.9	3.09665e-05
16	3.09665e-05
16.1	3.32604e-05
16.2	3.32604e-05
16.3	3.32604e-05
16.4	3.32604e-05
16.5	3.32604e-05
16.6	3.32604e-05
16.7	3.32604e-05
16.8	3.32604e-05
16.9	3.32604e-05
17	3.32604e-05
17.1	3.55542e-05
17.2	3.55542e-05
17.3	3.55542e-05
17.4	3.55542e-05
17.5	3.55542e-05
17.6	3.55542e-05
17.7	3.55542e-05
17.8	3.55542e-05
17.9	3.55542e-05
18	3.55542e-05
18.1	3.7848e-05
18.2	3.7848e-05
18.3	3.7848e-05
18.4	3.7848e-05
18.5	3.7848e-05
18.6	3.7848e-05
18.7	3.7848e-05
18.8	3.7848e-05
18.9	3.7848e-05
19	3.7848e-05
19.1	4.01418e-05
19.2	4.01418e-05
19.3	4.01418e-05
19.4	4.01418e-05
19.5	4.01418e-05
19.6	4.01418e-05
19.7	4.01418e-05
19.8	4.01418e-05
19.9	4.01418e-05
20	4.01418e-05
20.1	4.24356e-05
20.2	4.24356e-05
20.3	4.24356e-05
20.4	4.24356e-05
20.5	4.24356e-05
20.6	4.24356e-05
20.7	4.24356e-05
20.8	4.24356e-05
20.9	4.24356e-05
21	4.24356e-05
21.1	4.47294e-05
21.2	4.47294e-05
21.3	4.47294e-05
21.4	4.47294e-05
21.5	4.47294e-05
21.6	4.47294e-05
21.7	4.47294e-05
21.8	4.47294e-05
21.9	4.47294e-05
22	4.47294e-05
22.1	4.70233e-05
22.2	4.70233e-05
22.3	4.70233e-05
22.4	4.70233e-05
22.5	4.70233e-05
22.6	4.70233e-05
22.7	4.70233e-05
22.8	4.70233e-05
22.9	4.70233e-05
23	4.70233e-05
23.1	4.93171e-05
23.2	4.93171e-05
23.3	4.93171e-05
23.4	4.93171e-05
23.5	4.93171e-05
23.6	4.93171e-05
23.7	4.93171e-05
23.8	4.93171e-05
23.9	4.93171e-05
24	4.93171e-05
24.1	5.16109e-05
24.2	5.16109e-05
24.3	5.16109e-05
24.4	5.16109e-05
24.5	5.16109e-05
24.6	5.16109e-05
24.7	5.16109e-05
24.8	5.16109e-05
24.9	5.16109e-05
25	5.16109e-05
25.1	5.39047e-05
25.2	5.39047e-05
25.3	5.39047e-05
25.4	5.39047e-05
25.5	5.39047e-05
25.6	5.39047e-05
25.7	5.39047e-05
25.8	5.39047e-05
25.9	5.39047e-05
26	5.39047e-05
26.1	5.61985e-05
26.2	5.61985e-05
26.3	5.61985e-05
26.4	5.61985e-05
26.5	5.61985e-05
26.6	5.61985e-05
26.7	5.61985e-05
26.8	5.61985e-05
26.9	5.61985e-05
27	5.61985e-05
27.1	5.84923e-05
27.2	5.84923e-05
27.3	5.84923e-05
27.4	5.84923e-05
27.5	5.84923e-05
27.6	5.84923e-05
27.7	5.84923e-05
27.8	5.84923e-05
27.9	5.84923e-05
28	5.84923e-05
28.1	6.07862e-05
28.2	6.07862e-05
28.3	6.07862e-05
28.4	6.07862e-05
28.5	6.07862e-05
28.6	6.07862e-05
28.7	6.07862e-05
28.8	6.07862e-05
28.9	6.07862e-05
29	6.07862e-05
29.1	6.308e-05
29.2	6.308e-05
29.3	6.308e-05
29.4	6.308e-05
29.5	6.308e-05
29.6	6.308e-05
29.7	6.308e-05
29.8	6.308e-05
29.9	6.308e-05
30	6.308e-05
30.1	6.53738e-05
30.2	6.53738e-05
30.3	6.53738e-05
30.4	6.53738e-05
30.5	6.53738e-05
30.6	6.53738e-05
30.7	6.53738e-05
30.8	6.53738e-05
30.9	6.53738e-05
31	6.53738e-05
31.1	6.76676e-05
31.2	6.76676e-05
31.3	6.76676e-05
31.4	6.76676e-05
31.5	6.76676e-05
31.6	6.76676e-05
31.7	6.76676e-05
31.8	6.76676e-05
31.9	6.76676e-05
32	6.76676e-05
32.1	6.99614e-05
32.2	6.99614e-05
32.3	6.99614e-05
32.4	6.99614e-05
32.5	6.99614e-05
32.6	6.99614e-05
32.7	6.99614e-05
32.8	6.99614e-05
32.9	6.99614e-05
33	6.99614e-05
33.1	7.22552e-05
33.2	7.22552e-05
33.3	7.22552e-05
33.4	7.22552e-05
33.5	7.22552e-05
33.6	7.22552e-05
33.7	7.22552e-05
33.8	7.22552e-05
33.9	7.22552e-05
34	7.22552e-05
34.1	7.45491e-05
34.2	7.45491e-05
34.3	7.45491e-05
34.4	7.45491e-05
34.5	7.45491e-05
34.6	7.45491e-05
34.7	7.45491e-05
34.8	7.45491e-05
34.9	7.45491e-05
35	7.45491e-05
35.1	7.68429e-05
35.2	7.68429e-05
35.3	7.68429e-05
35.4	7.68429e-05
35.5	7.68429e-05
35.6	7.68429e-05
35.7	7.68429e-05
35.8	7.68429e-05
35.9	7.68429e-05
36	7.68429e-05
36.1	7.91366e-05
36.2	7.91366e-05
36.3	7.91366e-05
36.4	7.91366e-05
36.5	7.91366e-05
36.6	7.91366e-05
36.7	7.91366e-05
36.8	7.91366e-05
36.9	7.91366e-05
37	7.91366e-05
37.1	8.14303e-05
37.2	8.14303e-05
37.3	8.14303e-05
37.4	8.14303e-05
37.5	8.14303e-05
37.6	8.14303e-05
37.7	8.14303e-05
37.8	8.14303e-05
37.9	8.14303e-05
38	8.14303e-05
38.1	8.37234e-05
38.2	8.37234e-05
38.3	8.37234e-05
38.4	8.37234e-05
38.5	8.37234e-05
38.6	8.37234e-05
38.7	8.37234e-05
38.8	8.37234e-05
38.9	8.37234e-05
39	8.37234e-05
39.1	8.60151e-05
39.2	8.60151e-05
39.3	8.60151e-05
39.4	8.60151e-05
39.5	8.60151e-05
39.6	8.60151e-05
39.7	8.60151e-05
39.8	8.60151e-05
39.9	8.60151e-05
40	8.60151e-05
40.1	8.83023e-05
40.2	8.83023e-05
40.3	8.83023e-05
40.4	8.83023e-05
40.5	8.83023e-05
40.6	8.83023e-05
40.7	8.83023e-05
40.8	8.83023e-05
40.9	8.83023e-05
41	8.83023e-05
41.1	9.05761e-05
41.2	9.05761e-05
41.3	9.05761e-05
41.4	9.05761e-05
41.5	9.05761e-05
41.6	9.05761e-05
41.7	9.05761e-05
41.8	9.05761e-05
41.9	9.05761e-05
42	9.05761e-05
42.1	9.2811e-05
42.2	9.2811e-05
42.3	9.2811e-05
42.4	9.2811e-05
42.5	9.2811e-05
42.6	9.2811e-05
42.7	9.2811e-05
42.8	9.2811e-05
42.9	9.2811e-05
43	9.2811e-05
43.1	9.49374e-05
43.2	9.49374e-05
43.3	9.49374e-05
43.4	9.49374e-05
43.5	9.49374e-05
43.6	9.49374e-05
43.7	9.49374e-05
43.8	9.49374e-05
43.9	9.49374e-05
44	9.49374e-05
44.1	9.67969e-05
44.2	9.67969e-05
44.3	9.67969e-05
44.4	9.67969e-05
44.5	9.67969e-05
44.6	9.67969e-05
44.7	9.67969e-05
44.8	9.67969e-05
44.9	9.67969e-05
45	9.67969e-05
45.1	9.81488e-05
45.2	9.81488e-05
45.3	9.81488e-05
45.4	9.81488e-05
45.5	9.81488e-05
45.6	9.81488e-05
45.7	9.81488e-05
45.8	9.81488e-05
45.9	9.81488e-05
46	9.81488e-05
46.1	9.88792e-05
46.2	9.88792e-05
46.3	9.88792e-05
46.4	9.88792e-05
46.5	9.88792e-05
46.6	9.88792e-05
46.7	9.88792e-05
46.8	9.88792e-05
46.9	9.88792e-05
47	9.88792e-05
47.1	9.9176e-05
47.2	9.9176e-05
47.3	9.9176e-05
47.4	9.9176e-05
47.5	9.9176e-05
47.6	9.9176e-05
47.7	9.9176e-05
47.8	9.9176e-05
47.9	9.9176e-05
48	9.9176e-05
48.1	9.92867e-05
48.2	9.92867e-05
48.3	9.92867e-05
48.4	9.92867e-05
48.5	9.92867e-05
48.6	9.92867e-05
48.7	9.92867e-05
48.8	9.92867e-05
48.9	9.92867e-05
49	9.92867e-05
49.1	9.93346e-05
49.2	9.93346e-05
49.3	9.93346e-05
49.4	9.93346e-05
49.5	9.93346e-05
49.6	9.93346e-05
49.7	9.93346e-05
49.8	9.93346e-05
49.9	9.93346e-05
50	9.93346e-05
50.1	9.93611e-05
50.2	9.93611e-05
50.3	9.93611e-05
50.4	9.93611e-05
50.5	9.93611e-05
50.6	9.93611e-05
50.7	9.93611e-05
50.8	9.93611e-05
50.9	9.93611e-05
51	9.93611e-05
51.1	9.93796e-05
51.2	9.93796e-05
51.3	9.93796e-05
51.4	9.93796e-05
51.5	9.93796e-05
51.6	9.93796e-05
51.7	9.93796e-05
51.8	9.93796e-05
51.9	9.93796e-05
52	9.93796e-05
52.1	9.93948e-05
52.2	9.93948e-05
52.3	9.93948e-05
52.4	9.93948e-05
52.5	9.93948e-05
52.6	9.93948e-05
52.7	9.93948e-05
52.8	9.93948e-05
52.9	9.93948e-05
53	9.93948e-05
53.1	9.94087e-05
53.2	9.94087e-05
53.3	9.94087e-05
53.4	9.94087e-05
53.5	9.94087e-05
53.6	9.94087e-05
53.7	9.94087e-05
53.8	9.94087e-05
53.9	9.94087e-05
54	9.94087e-05
54.1	9.94221e-05
54.2	9.94221e-05
54.3	9.94221e-05
54.4	9.94221e-05
54.5	9.94221e-05
54.6	9.94221e-05
54.7	9.94221e-05
54.8	9.94221e-05
54.9	9.94221e-05
55	9.94221e-05
55.1	9.94353e-05
55.2	9.94353e-05
55.3	9.94353e-05
55.4	9.94353e-05
55.5	9.94353e-05
55.6	9.94353e-05
55.7	9.94353e-05
55.8	9.94353e-05
55.9	9.94353e-05
56	9.94353e-05
56.1	9.94484e-05
56.2	9.94484e-05
56.3	9.94484e-05
56.4	9.94484e-05
56.5	9.94484e-05
56.6	9.94484e-05
56.7	9.94484e-05
56.8	9.94484e-05
56.9	9.94484e-05
57	9.94484e-05
57.1	9.94616e-05
57.2	9.94616e-05
57.3	9.94616e-05
57.4	9.94616e-05
57.5	9.94616e-05
57.6	9.94616e-05
57.7	9.94616e-05
57.8	9.94616e-05
57.9	9.94616e-05
58	9.94616e-05
58.1	9.94747e-05
58.2	9.94747e-05
58.3	9.94747e-05
58.4	9.94747e-05
58.5	9.94747e-05
58.6	9.94747e-05
58.7	9.94747e-05
58.8	9.94747e-05
58.9	9.94747e-05
59	9.94747e-05
59.1	9.94878e-05
59.2	9.94878e-05
59.3	9.94878e-05
59.4	9.94878e-05
59.5	9.94878e-05
59.6	9.94878e-05
59.7	9.94878e-05
59.8	9.94878e-05
59.9	9.94878e-05
60	9.94878e-05
60.1	9.9501e-05
60.2	9.9501e-05
60.3	9.9501e-05
60.4	9.9501e-05
60.5	9.9501e-05
60.6	9.9501e-05
60.7	9.9501e-05
60.8	9.9501e-05
60.9	9.9501e-05
61	9.9501e-05
61.1	9.95141e-05
61.2	9.95141e-05
61.3	9.95141e-05
61.4	9.95141e-05
61.5	9.95141e-05
61.6	9.95141e-05
61.7	9.95141e-05
61.8	9.95141e-05
61.9	9.95141e-05
62	9.95141e-05
62.1	9.95272e-05
62.2	9.95272e-05
62.3	9.95272e-05
62.4	9.95272e-05
62.5	9.95272e-05
62.6	9.95272e-05
62.7	9.95272e-05
62.8	9.95272e-05
62.9	9.95272e-05
63	9.95272e-05
63.1	9.95404e-05
63.2	9.95404e-05
63.3	9.95404e-05
63.4	9.95404e-05
63.5	9.95404e-05
63.6	9.95404e-05
63.7	9.95404e-05
63.8	9.95404e-05
63.9	9.95404e-05
64	9.95404e-05
64.1	9.95535e-05
64.2	9.95535e-05
64.3	9.95535e-05
64.4	9.95535e-05
64.5	9.95535e-05
64.6	9.95535e-05
64.7	9.95535e-05
64.8	9.95535e-05
64.9	9.95535e-05
65	9.95535e-05
65.1	9.95666e-05
65.2	9.95666e-05
65.3	9.95666e-05
65.4	9.95666e-05
65.5	9.95666e-05
65.6	9.95666e-05
65.7	9.95666e-05
65.8	9.95666e-05
65.9	9.95666e-05
66	9.95666e-05
66.1	9.95797e-05
66.2	9.95797e-05
66.3	9.95797e-05
66.4	9.95797e-05
66.5	9.95797e-05
66.6	9.95797e-05
66.7	9.95797e-05
66.8	9.95797e-05
66.9	9.95797e-05
67	9.95797e-05
67.1	9.95929e-05
67.2	9.95929e-05
67.3	9.95929e-05
67.4	9.95929e-05
67.5	9.95929e-05
67.6	9.95929e-05
67.7	9.95929e-05
67.8	9.95929e-05
67.9	9.95929e-05
68	9.95929e-05
68.1	9.9606e-05
68.2	9.9606e-05
68.3	9.9606e-05
68.4	9.9606e-05
68.5	9.9606e-05
68.6	9.9606e-05
68.7	9.9606e-05
68.8	9.9606e-05
68.9	9.9606e-05
69	9.9606e-05
69.1	9.96191e-05
69.2	9.96191e-05
69.3	9.96191e-05
69.4	9.96191e-05
69.5	9.96191e-05
69.6	9.96191e-05
69.7	9.96191e-05
69.8	9.96191e-05
69.9	9.96191e-05
70	9.96191e-05
70.1	9.96323e-05
70.2	9.96323e-05
70.3	9.96323e-05
70.4	9.96323e-05
70.5	9.96323e-05
70.6	9.96323e-05
70.7	9.96323e-05
70.8	9.96323e-05
70.9	9.96323e-05
71	9.96323e-05
71.1	9.96454e-05
71.2	9.96454e-05
71.3	9.96454e-05
71.4	9.96454e-05
71.5	9.96454e-05
71.6	9.96454e-05
71.7	9.96454e-05
71.8	9.96454e-05
71.9	9.96454e-05
72	9.96454e-05
72.1	9.96586e-05
72.2	9.96586e-05
72.3	9.96586e-05
72.4	9.96586e-05
72.5	9.96586e-05
72.6	9.96586e-05
72.7	9.96586e-05
72.8	9.96586e-05
72.9	9.96586e-05
73	9.96586e-05
73.1	9.96717e-05
73.2	9.96717e-05
73.3	9.96717e-05
73.4	9.96717e-05
73.5	9.96717e-05
73.6	9.96717e-05
73.7	9.96717e-05
73.8	9.96717e-05
73.9	9.96717e-05
74	9.96717e-05
74.1	9.96849e-05
74.2	9.96849e-05
74.3	9.96849e-05
74.4	9.96849e-05
74.5	9.96849e-05
74.6	9.96849e-05
74.7	9.96849e-05
74.8	9.96849e-05
74.9	9.96849e-05
75	9.96849e-05
75.1	9.9698e-05
75.2	9.9698e-05
75.3	9.9698e-05
75.4	9.9698e-05
75.5	9.9698e-05
75.6	9.9698e-05
75.7	9.9698e-05
75.8	9.9698e-05
75.9	9.9698e-05
76	9.9698e-05
76.1	9.97111e-05
76.2	9.97111e-05
76.3	9.97111e-05
76.4	9.97111e-05
76.5	9.97111e-05
76.6	9.97111e-05
76.7	9.97111e-05
76.8	9.97111e-05
76.9	9.97111e-05
77	9.97111e-05
77.1	9.97243e-05
77.2	9.97243e-05
77.3	9.97243e-05
77.4	9.97243e-05
77.5	9.97243e-05
77.6	9.97243e-05
77.7	9.97243e-05
77.8	9.97243e-05
77.9	9.97243e-05
78	9.97243e-05
78.1	9.97374e-05
78.2	9.97374e-05
78.3	9.97374e-05
78.4	9.97374e-05
78.5	9.97374e-05
78.6	9.97374e-05
78.7	9.97374e-05
78.8	9.97374e-05
78.9	9.97374e-05
79	9.97374e-05
79.1	9.97505e-05
79.2	9.97505e-05
79.3	9.97505e-05
79.4	9.97505e-05
79.5	9.97505e-05
79.6	9.97505e-05
79.7	9.97505e-05
79.8	9.97505e-05
79.9	9.97505e-05
80	9.97505e-05
80.1	9.97636e-05
80.2	9.97636e-05
80.3	9.97636e-05
80.4	9.97636e-05
80.5	9.97636e-05
80.6	9.97636e-05
80.7	9.97636e-05
80.8	9.97636e-05
80.9	9.97636e-05
81	9.97636e-05
81.1	9.97768e-05
81.2	9.97768e-05
81.3	9.97768e-05
81.4	9.97768e-05
81.5	9.97768e-05
81.6	9.97768e-05
81.7	9.97768e-05
81.8	9.97768e-05
81.9	9.97768e-05
82	9.97768e-05
82.1	9.97899e-05
82.2	9.97899e-05
82.3	9.97899e-05
82.4	9.97899e-05
82.5	9.97899e-05
82.6	9.97899e-05
82.7	9.97899e-05
82.8	9.97899e-05
82.9	9.97899e-05
83	9.97899e-05
83.1	9.9803e-05
83.2	9.9803e-05
83.3	9.9803e-05
83.4	9.9803e-05
83.5	9.9803e-05
83.6	9.9803e-05
83.7	9.9803e-05
83.8	9.9803e-05
83.9	9.9803e-05
84	9.9803e-05
84.1	9.98162e-05
84.2	9.98162e-05
84.3	9.98162e-05
84.4	9.98162e-05
84.5	9.98162e-05
84.6	9.98162e-05
84.7	9.98162e-05
84.8	9.98162e-05
84.9	9.98162e-05
85	9.98162e-05
85.1	9.98293e-05
85.2	9.98293e-05
85.3	9.98293e-05
85.4	9.98293e-05
85.5	9.98293e-05
85.6	9.98293e-05
85.7	9.98293e-05
85.8	9.98293e-05
85.9	9.98293e-05
86	9.98293e-05
86.1	9.98424e-05
86.2	9.98424e-05
86.3	9.98424e-05
86.4	9.98424e-05
86.5	9.98424e-05
86.6	9.98424e-05
86.7	9.98424e-05
86.8	9.98424e-05
86.9	9.98424e-05
87	9.98424e-05
87.1	9.98555e-05
87.2	9.98555e-05
87.3	9.98555e-05
87.4	9.98555e-05
87.5	9.98555e-05
87.6	9.98555e-05
87.7	9.98555e-05
87.8	9.98555e-05
87.9	9.98555e-05
88	9.98555e-05
88.1	9.98687e-05
88.2	9.98687e-05
88.3	9.98687e-05
88.4	9.98687e-05
88.5	9.98687e-05
88.6	9.98687e-05
88.7	9.98687e-05
88.8	9.98687e-05
88.9	9.98687e-05
89	9.98687e-05
89.1	9.98818e-05
89.2	9.98818e-05
89.3	9.98818e-05
89.4	9.98818e-05
89.5	9.98818e-05
89.6	9.98818e-05
89.7	9.98818e-05
89.8	9.98818e-05
89.9	9.98818e-05
90	9.98818e-05
90.1	9.98949e-05
90.2	9.98949e-05
90.3	9.98949e-05
90.4	9.98949e-05
90.5	9.98949e-05
90.6	9.98949e-05
90.7	9.98949e-05
90.8	9.98949e-05
90.9	9.98949e-05
91	9.98949e-05
91.1	9.9908e-05
91.2	9.9908e-05
91.3	9.9908e-05
91.4	9.9908e-05
91.5	9.9908e-05
91.6	9.9908e-05
91.7	9.9908e-05
91.8	9.9908e-05
91.9	9.9908e-05
92	9.9908e-05
92.1	9.99212e-05
92.2	9.99212e-05
92.3	9.99212e-05
92.4	9.99212e-05
92.5	9.99212e-05
92.6	9.99212e-05
92.7	9.99212e-05
92.8	9.99212e-05
92.9	9.99212e-05
93	9.99212e-05
93.1	9.99343e-05
93.2	9.99343e-05
93.3	9.99343e-05
93.4	9.99343e-05
93.5	9.99343e-05
93.6	9.99343e-05
93.7	9.99343e-05
93.8	9.99343e-05
93.9	9.99343e-05
94	9.99343e-05
94.1	9.99474e-05
94.2	9.99474e-05
94.3	9.99474e-05
94.4	9.99474e-05
94.5	9.99474e-05
94.6	9.99474e-05
94.7	9.99474e-05
94.8	9.99474e-05
94.9	9.99474e-05
95	9.99474e-05
95.1	9.99606e-05
95.2	9.99606e-05
95.3	9.99606e-05
95.4	9.99606e-05
95.5	9.99606e-05
95.6	9.99606e-05
95.7	9.99606e-05
95.8	9.99606e-05
95.9	9.99606e-05
96	9.99606e-05
96.1	9.99737e-05
96.2	9.99737e-05
96.3	9.99737e-05
96.4	9.99737e-05
96.5	9.99737e-05
96.6	9.99737e-05
96.7	9.99737e-05
96.8	9.99737e-05
96.9	9.99737e-05
97	9.99737e-05
97.1	9.99868e-05
97.2	9.99868e-05
97.3	9.99868e-05
97.4	9.99868e-05
97.5	9.99868e-05
97.6	9.99868e-05
97.7	9.99868e-05
97.8	9.99868e-05
97.9	9.99868e-05
98	9.99868e-05
98.1	0.0001
98.2	0.0001
98.3	0.0001
98.4	0.0001
98.5	0.0001
98.6	0.0001
98.7	0.0001
98.8	0.0001
98.9	0.0001
99	0.0001
99.1	0.0001
99.2	0.0001
99.3	0.0001
99.4	0.0001
99.5	0.0001
99.6	0.0001
99.7	0.0001
99.8	0.0001
99.9	0.0001
100	0.0001
